Source,Target,Type_Source,Type_Target,Weight
Misenum,Oberadmirals Antonius,LOC,PER,1
Misenum,Ostia,LOC,LOC,1
Misenum,kilikischen Armee,LOC,ORG,1
Mitbradats,Jerusalem,PER,LOC,1
Mitbradats,Marsche,PER,LOC,1
Mitbradats,Plutarch,PER,PER,1
Mitbradats,Pomp,PER,PER,1
Mitbradats,Pontus,PER,LOC,1
Mitbradats,Syrien,PER,LOC,1
Mithradates,Albaner,PER,LOC,1
Mithradates,Alexandros von Milet,PER,PER,1
Mithradates,Amasia,PER,LOC,1
Mithradates,Amisos,LOC,LOC,1
Mithradates,Anaklia,PER,LOC,1
Mithradates,Antiochien,PER,LOC,1
Mithradates,Appius Claudius,PER,PER,1
Mithradates,Ariobarzanes,PER,PER,1
Mithradates,Armee,PER,ORG,1
Mithradates,Armenien,PER,LOC,2
Mithradates,Arrmenien,PER,LOC,1
Mithradates,Babylon,PER,LOC,1
Mithradates,Bithynien,PER,LOC,3
Mithradates,Bosporanischen Reiche,PER,LOC,1
Mithradates,Bruder Orodes,PER,PER,1
Mithradates,Burg Dasteira,PER,LOC,1
Mithradates,Caesar,PER,PER,1
Mithradates,Dadasa,PER,LOC,1
Mithradates,Diophantos,PER,LOC,1
Mithradates,Diopolis,PER,PER,1
Mithradates,Dioskurias,PER,LOC,1
Mithradates,Eupatoria,PER,LOC,2
Mithradates,Euphratufer,PER,LOC,1
Mithradates,Gabinius,PER,LOC,1
Mithradates,Glabrio,PER,PER,1
Mithradates,Gnaeus Dolabella,PER,PER,1
Mithradates,Halys,PER,LOC,2
Mithradates,Iris,LOC,LOC,1
Mithradates,Irisquelle,PER,LOC,1
Mithradates,Italien,PER,LOC,1
Mithradates,Italikern,LOC,LOC,1
Mithradates,Jericho,PER,LOC,1
Mithradates,Kabeira,LOC,LOC,1
Mithradates,Kappadokien,PER,LOC,4
Mithradates,Kaukasus,PER,LOC,1
Mithradates,Kilikien,PER,LOC,2
Mithradates,Kleinarmenien,PER,LOC,2
Mithradates,Kleinasien,PER,LOC,2
Mithradates,Klügeres,PER,PER,1
Mithradates,Komana,PER,LOC,1
Mithradates,Kreta,PER,LOC,1
Mithradates,Kriegsfackel,PER,LOC,1
Mithradates,Königreich,PER,LOC,1
Mithradates,Lehnfürst,PER,LOC,1
Mithradates,Lucius Flaccus,PER,PER,1
Mithradates,Lucullus,PER,PER,1
Mithradates,Lykos,LOC,LOC,1
Mithradates,Lykos,PER,LOC,1
Mithradates,Lykos,PER,PER,1
Mithradates,Machares,PER,PER,1
Mithradates,Magadates,PER,PER,1
Mithradates,Magnopolis,PER,LOC,1
Mithradates,Marcus Pompeius,PER,PER,1
Mithradates,Megalopolis,PER,LOC,1
Mithradates,Mittwinter,PER,LOC,1
Mithradates,Mäotis,PER,PER,1
Mithradates,Neapolis,PER,LOC,1
Mithradates,Neokäsa reia,PER,PER,1
Mithradates,Neokäsareia,LOC,LOC,1
Mithradates,Nikomedeia,PER,LOC,1
Mithradates,Nikäa,PER,LOC,1
Mithradates,Orodes,PER,PER,1
Mithradates,Oroizes,PER,LOC,1
Mithradates,Parthenios,PER,PER,1
Mithradates,Partherkönig,PER,LOC,1
Mithradates,Pergamon,PER,LOC,1
Mithradates,Pharnakes,PER,PER,1
Mithradates,Phazemon,PER,LOC,1
Mithradates,Phraates,LOC,PER,1
Mithradates,Pompeiupolis,PER,LOC,1
Mithradates,Pompeius,PER,PER,5
Mithradates,Poseidonios von Apameia,PER,PER,1
Mithradates,Provinzen,PER,LOC,1
Mithradates,Quintus Marcius,PER,PER,1
Mithradates,Quintus Metellus Celer,PER,PER,1
Mithradates,Reich des Tigranes,PER,LOC,1
Mithradates,Reiches,PER,LOC,1
Mithradates,Rhodus,PER,LOC,1
Mithradates,Rom,PER,LOC,2
Mithradates,Römer,PER,LOC,2
Mithradates,Römern,PER,LOC,6
Mithradates,Schwarzen Meer,PER,LOC,1
Mithradates,Schwarzen Meeres,PER,LOC,1
Mithradates,Sebasteia,PER,LOC,1
Mithradates,Seleukeia,PER,PER,1
Mithradates,Sinope,LOC,PER,1
Mithradates,Siwas,PER,PER,1
Mithradates,Skotischen,PER,LOC,1
Mithradates,Sohn,PER,PER,1
Mithradates,Sohn Artavasdes,PER,PER,1
Mithradates,Spanien,LOC,LOC,1
Mithradates,Spanien,PER,LOC,1
Mithradates,Suchum Kale,PER,LOC,1
Mithradates,Sullas,PER,PER,1
Mithradates,Syrien,PER,LOC,3
Mithradates,Talaura,PER,LOC,1
Mithradates,Taxiles,PER,LOC,1
Mithradates,Tigranes,LOC,PER,1
Mithradates,Tigranes,PER,PER,8
Mithradates,Tokat,PER,LOC,2
Mithradates,Turksal am Iris,PER,LOC,1
Mithradates,Voconius,PER,PER,1
Mithradates,Vorderasien,PER,LOC,1
Mithradates,i.J.,PER,PER,1
Mithradates,jenseitigem Ufer,LOC,LOC,1
Mithradates,kasischen Strandes,PER,LOC,1
Mithradates,lorbeerbekränzt,PER,PER,1
Mithradates,niedersinken,PER,PER,1
Mithradates,Ägypten,PER,LOC,1
Mithradates Eupators,Kastor,PER,PER,1
Mithradates Eupators,Phanagoria,PER,LOC,1
Mithradates Eupators,Pharnakes,PER,PER,1
Mithradates Eupators,Römern,PER,LOC,1
Mithradates Eupators,Sohnes,PER,PER,1
Mithradates von Pergamon,Antipatros,PER,PER,1
Mithradates von Pergamon,Jamblichos,PER,LOC,1
Mithradates von Pergamon,Kilikiens,PER,LOC,1
Mithradates von Pergamon,Libanos,PER,LOC,1
Mithradates von Pergamon,Sampsikeramos' Sohn,PER,PER,1
Mithradates von Pergamon,Sohn,PER,PER,1
Mithradates von Pergamon,Syrien,PER,LOC,1
Mithradates von Pergamon,Syriens,PER,LOC,1
Mithradation,Abgaros,LOC,LOC,1
Mithradation,Alchaudonios,LOC,PER,1
Mithradation,Aristarchos,LOC,PER,1
Mithradation,Attalos,LOC,PER,1
Mithradation,Bostra,LOC,LOC,1
Mithradation,Chalkis,LOC,LOC,1
Mithradation,Damaskos,LOC,PER,1
Mithradation,Euphrat,LOC,LOC,1
Mithradation,Hemesa,LOC,LOC,1
Mithradation,Kilikien,LOC,LOC,1
Mithradation,Libanos,LOC,LOC,1
Mithradation,Nabatäerkönig Aretas,LOC,PER,1
Mithradation,Osrhoene,LOC,LOC,1
Mithradation,Parther,LOC,LOC,1
Mithradation,Ptolemäos Mennäos,LOC,PER,1
Mithradation,Römer,LOC,LOC,1
Mithradation,Sampsikeramos,LOC,PER,1
Mithradation,Sohn,LOC,PER,1
Mithradation,Tarkondimotos,LOC,LOC,1
Mithradation,kolchischen Gebiet,LOC,LOC,1
Mithradatis,Nyssa,PER,PER,1
Mithradats,Parther,PER,LOC,1
Mithrobarzanes,Araber,PER,LOC,1
Mithrobarzanes,Artaxata,PER,LOC,1
Mithrobarzanes,Lucullus,PER,PER,1
Mithrobarzanes,Römer,PER,LOC,1
Mithrobarzanes,Sextilius,PER,PER,1
Mithrobarzanes,Tigranokerta,PER,LOC,1
Mithrobarzanes,Tigrisufer,PER,LOC,1
Mithrobarzanes,Vortrab,PER,LOC,1
Mittel zusammenschoß,Marcus Bibulus,LOC,PER,1
Mittelgallien,Alpen,LOC,LOC,1
Mittelgallien,Caesar,LOC,PER,2
Mittelgallien,Carnuten,LOC,LOC,1
Mittelgallien,Gallien,LOC,LOC,1
Mittelgallien,Labienus,LOC,PER,1
Mittelgallien,Römer,LOC,LOC,1
Mittelgallien,Sens,LOC,LOC,1
Mittelgallien,Treverer,LOC,LOC,1
Mittelitaliens,Campanien,LOC,LOC,1
Mittelitaliens,Italiens,LOC,LOC,1
Mittelitaliens,Varro,LOC,PER,1
Mittelländischen Meer,pontische,LOC,LOC,1
Mittelmeer,Adiabene,LOC,LOC,1
Mittelmeer,Afrika,LOC,LOC,1
Mittelmeer,Assyrien,LOC,LOC,1
Mittelmeer,Atlantischen Ocean,LOC,LOC,1
Mittelmeer,Augustus,LOC,PER,1
Mittelmeer,Babylon,LOC,LOC,1
Mittelmeer,Caesar,LOC,PER,1
Mittelmeer,Caesars Platz,LOC,PER,1
Mittelmeer,Dauphiné,LOC,LOC,1
Mittelmeer,Erde,LOC,LOC,1
Mittelmeer,Gallien,LOC,LOC,2
Mittelmeer,Gaza,LOC,LOC,1
Mittelmeer,Italien,LOC,LOC,1
Mittelmeer,Italikern,LOC,LOC,1
Mittelmeer,Kappadokien,LOC,LOC,1
Mittelmeer,Keltenlandes,LOC,LOC,1
Mittelmeer,Kilikien,LOC,LOC,1
Mittelmeer,Korduene,LOC,LOC,1
Mittelmeer,Lucullus,LOC,PER,1
Mittelmeer,Mithradates,LOC,LOC,1
Mittelmeer,Nabatäer Petra,LOC,LOC,1
Mittelmeer,Nebukadnezar,LOC,PER,1
Mittelmeer,Ocean,LOC,LOC,1
Mittelmeer,Persischen Golf,LOC,LOC,1
Mittelmeer,Persischen Meerbusen,LOC,LOC,1
Mittelmeer,Provence,LOC,LOC,1
Mittelmeer,Reiches,LOC,LOC,2
Mittelmeer,Rhone Languedoc,LOC,LOC,1
Mittelmeer,Römern,LOC,LOC,1
Mittelmeer,Sardinien,LOC,LOC,1
Mittelmeer,Sicilien,LOC,LOC,1
Mittelmeer,Spanien,LOC,LOC,2
Mittelmeer,hingebraust,LOC,PER,1
Mittelmeer,römische Provinz,LOC,LOC,1
Mittelmeer-,Alexanders Ostreich,LOC,PER,1
Mittelmeere,Berg Olympos,LOC,LOC,1
Mittelmeere,Lykien,LOC,LOC,1
Mittelmeeres,Italien,LOC,LOC,1
Mittelmeergebiet,Italien,LOC,LOC,1
Mittelmeermonarchie,Italien,LOC,LOC,1
Mittelmeermonarchie,Provinzen,LOC,LOC,1
Mittelmeermonarchie,Provinzialgemeinden,LOC,LOC,1
Mittelmeermonarchie,Staaten,LOC,LOC,1
Mittelmeermonarchie Caesars,Staat Italien,PER,LOC,1
Mittelmeers,II,LOC,LOC,1
Mittelmeers,Italiker,LOC,LOC,1
Mittelmeers,Kreta,LOC,LOC,1
Mittelmeers,Pompeius,LOC,PER,1
Mittelmeers,Römer,LOC,LOC,1
Mittelmeerstaaten,Nordsee,LOC,LOC,1
Mittelmeerstaaten,Ost-und,LOC,LOC,1
Mittelmeerstaaten,miltel-und,LOC,ORG,1
Mittelpartei,Lucius Cotta,ORG,PER,1
Mittelrhein,Bruche,LOC,LOC,1
Mittelrhein,Caes,LOC,PER,1
Mittelrhein,Deutschland,LOC,LOC,1
Mittelrhein,Gallien,LOC,LOC,1
Mittwinter,Lucius Flaccus,LOC,PER,1
Mittwinter,Pompeius,LOC,PER,1
Mittwinter,Quintus Metellus Celer,LOC,PER,1
Mitverschworenen,Autronius,LOC,PER,1
Mitverschworenen,Lentulus,LOC,PER,1
Mitverschworenen,Lucius Cassius,LOC,PER,1
Mitverschworenen,Publius Autronius,LOC,PER,1
Mitverschworenen,Publius Lentulus Sura,LOC,PER,1
Mißlingens,Kappadokiens,PER,LOC,1
Mißlingens,Syriens,PER,LOC,1
Modepoesien,Thetis,LOC,PER,1
Modesache,Caesars,LOC,PER,1
Modesache,Eintracht schreibe,LOC,ORG,1
Modesache,Ilerda,LOC,LOC,1
Modesache,Marcus Cicero,LOC,PER,1
Monatkorn,Cic,LOC,PER,1
Monatkorn,Scheffel,LOC,PER,1
Monatkorn,römischen Bürgerschaft,LOC,LOC,1
Mont Genèvre,Alpenkamm,LOC,LOC,1
Mont Genèvre,Potal,LOC,LOC,1
Mont Genèvre,Römern,LOC,LOC,1
Mont Genèvre I,Keltenlande,LOC,LOC,1
Mont Genèvre I,Potal,LOC,LOC,1
