LeftContext										Keyword	RightContext									
teils	gekauften	teils	von	den	Offizieren	requirierten	Pferden	ausgerüstet	wurden	Caesar	nachdem	er	unterwegs	die	Hauptstadt	der	Carnuten	Cenabum	die	das
Insurrektion	ein	erster	Erfolg	erfochten	und	nach	früheren	Erfahrungen	mochte	Caesar	wohl	erwarten	daß	damit	dieselbe	sich	auflösen	und	es	nur
Übergang	auf	das	linke	Ufer	des	Allier	zu	verwehren	allein	Caesar	überlistete	ihn	und	stand	nach	einigen	Tagen	vor	der	arvernischen
Gergovia	50	Indes	hatte	Vercingetorix	ohne	Zweifel	schon	während	er	Caesar	am	Allier	gegenüberstand	in	Gergovia	hinreichende	Vorräte	zusammenbringen	und	vor
lassen	und	da	er	hinreichenden	Vorsprung	hatte	langte	er	vor	Caesar	bei	Gergovia	an	und	erwartete	in	dem	befestigten	Lager	unter
erwartete	in	dem	befestigten	Lager	unter	der	Festungsmauer	den	Angriff	Caesar	mit	seiner	verhältnismäßig	schwachen	Armee	konnte	den	Platz	weder	regelrecht
war	In	der	Tat	kamen	die	Folgen	dieser	Stockung	für	Caesar	beinahe	denen	einer	Niederlage	gleich	Die	Häduer	die	bisher	immer
Anstalt	der	Patriotenpartei	sich	anzuschließen	schon	war	die	Mannschaft	die	Caesar	nach	Gergovia	entboten	hatte	auf	dem	Marsche	durch	die	Offiziere
daselbst	ansässigen	Römer	zu	plündern	und	zu	erschlagen	Noch	hatte	Caesar	indem	er	jenem	auf	Gergovia	zurückenden	Korps	der	Häduer	mit
sich	offen	auf	die	Seite	der	Aufständischen	schlagen	und	dadurch	Caesar	nötigen	würden	dieselbe	aufzuheben	denn	ihr	Beitritt	würde	die	Verbindung
den	letzteren	in	seiner	Vereinzelung	der	größten	Gefahr	ausgesetzt	haben	Caesar	war	entschlossen	es	hierzu	nicht	kommen	zu	lassen	sondern	wie
ganze	Besatzung	alarmiert	und	bei	den	geringen	Entfernungen	fand	es	Caesar	nicht	rätlich	den	zweiten	Sturm	auf	die	Stadtmauer	zu	wagen
der	Stadt	hinaus	und	den	Berg	hinuntergejagt	wo	die	von	Caesar	in	der	Ebene	aufgestellten	Truppen	sie	aufnahmen	und	größeres	Unglück
Gergovia	sich	vollkommen	bewährt	Diese	Niederlage	endlich	die	erste	die	Caesar	selbst	von	den	Kelten	erlitten	hatte	krönte	den	Erfolg	und
zweiten	Ausbruch	der	Insurrektion	Die	Häduer	brachen	jetzt	förmlich	mit	Caesar	und	traten	mit	Vercingetorix	in	Verbindung	Ihr	Kontingent	das	noch
wodurch	die	Kassen	und	Magazine	eine	Menge	Remontepferde	und	sämtliche	Caesar	gestellte	Geiseln	den	Insurgenten	in	die	Hände	fielen	Wenigstens	ebensowichtig
zu	ihrem	Schutze	von	Rom	gesandten	Legionen	dringend	bedurfte	Allein	Caesar	verwarf	diese	ängstliche	nicht	durch	die	Lage	der	Dinge	sondern
Camulogenus	auf	der	Walstatt	blieb	Ebensowenig	gelang	es	den	Insurgenten	Caesar	an	der	Loire	aufzuhalten	Caesar	gab	ihnen	keine	Zeit	dort
Ebensowenig	gelang	es	den	Insurgenten	Caesar	an	der	Loire	aufzuhalten	Caesar	gab	ihnen	keine	Zeit	dort	größere	Massen	zu	versammeln	und
nach	Beschluß	der	Landesversammlung	bis	auf	15000	Pferde	gebracht	ward	Caesar	schlug	mit	seiner	gesamten	Heeresmacht	nachdem	er	sie	bei	Agedincum
eilte	um	so	mehr	sich	in	Alesia	einzuschließen	und	wenn	Caesar	nicht	überhaupt	auf	die	Offensive	verzichten	wollte	blieb	ihm	nichts
im	Guten	und	Bösen	das	Schicksal	der	Seinigen	zu	teilen	Caesar	aber	machte	sich	gefaßt	zugleich	zu	belagern	und	belagert	zu
die	Verteidiger	von	dem	Wall	herunterzuwerfen	Da	nahm	Labienus	von	Caesar	hierher	gesandt	die	nächsten	Kohorten	zusammen	und	warf	sich	mit
wurden	im	verzweifelten	Nahgefecht	die	Stürmenden	zurückgejagt	und	die	mit	Caesar	gekommenen	die	Flüchtenden	in	den	Rücken	fassenden	Reiterscharen	vollendeten	die
zu	vertragen	Natürlich	überwog	durchgängig	das	Verlangen	nach	Ruhe	Auch	Caesar	hatte	ein	Interesse	daran	rasch	zu	Ende	zu	kommen	Von
wie	Vercingetorix	ihn	geführt	hatte	und	mit	nicht	geringem	Erfolg	Caesar	obwohl	er	nach	und	nach	den	größten	Teil	seines	Heeres
ward	wehrte	die	Besatzung	sich	auf	das	äußerste	erst	als	Caesar	selbst	erschien	und	auf	seine	Anordnung	die	Quelle	aus	der
die	letzten	Verfechter	der	Sache	der	Freiheit	zu	kennzeichnen	befahl	Caesar	der	gesamten	Besatzung	die	Hände	abzuhauen	und	sie	also	einen
4	51	0	mit	den	römischen	Truppen	sich	herumschlug	gestattete	Caesar	dem	alles	daran	lag	in	ganz	Gallien	wenigstens	dem	offenen
im	römischen	Lager	zu	erscheinen	Es	ist	sehr	wahrscheinlich	daß	Caesar	in	ähnlicher	Weise	bei	den	schwer	zugänglichen	Distrikten	im	Nordwesten
auf	und	während	in	allen	alten	Provinzen	des	Reichs	gegen	Caesar	gestritten	ward	blieb	allein	die	neugewonnene	Landschaft	ihrem	Besieger	fortwährend
gewonnenen	Gebiete	vorläufig	mit	der	Provinz	Narbo	vereinigt	erst	als	Caesar	dieses	Amt	abgab	710	wurden	aus	dem	von	ihm	eroberten
ihren	Weg	nach	Rom	fanden	versteht	sich	von	selbst	wenn	Caesar	im	ganzen	Römischen	Reich	sein	gallisches	Gold	ausbot	und	davon
dem	Verlust	der	staatlichen	Selbständigkeit	ihm	die	Spitze	abgebrochen	war	Caesar	war	nur	darauf	bedacht	unter	Benutzung	der	bestehenden	dynastischen	feudalistischen
Fremdherrschaft	genehmen	Männer	an	die	Spitze	zu	bringen	Überhaupt	sparte	Caesar	keine	Mühe	am	in	Gallien	eine	römische	Partei	zu	bilden
Ordnung	des	Hegemoniewesens	gefördert	Den	Nationalkult	und	dessen	Priester	scheint	Caesar	von	Anfang	an	so	weit	irgend	möglich	geschont	zu	haben
wie	er	bei	den	britannischen	später	so	bestimmt	hervortritt	Wenn	Caesar	also	der	besiegten	Nation	jede	zulässige	Rücksicht	bewies	und	ihre
einzelner	vielleicht	schon	in	den	römischen	Senat	so	ist	wahrscheinlich	Caesar	es	gewesen	der	in	Gallien	auch	innerhalb	der	einzelnen	Gaue
in	dem	korrekten	hauptstädtischen	Latein	Vielleicht	geht	es	auch	auf	Caesar	zurück	wenn	die	Gauverfassung	im	Keltenland	späterhin	der	italischen	Stadtverfassung
Nation	war	es	zu	Ende	Ihre	politische	Auflösung	war	durch	Caesar	eine	vollendete	Tatsache	geworden	ihre	nationale	eingeleitet	und	im	regelmäßigen
der	Arverner	nach	dem	Sieg	von	Gergovia	aufgehangene	Schwert	des	Caesar	das	sein	angeblicher	ehemaliger	Besitzer	an	der	geweihten	Stätte	lächelnd
nach	Asien	getragen	habe	wieder	Jahrhunderte	bis	man	begriff	daß	Caesar	nicht	bloß	den	Römern	eine	neue	Provinz	erobert	sondern	die
die	alpinischen	Barbaren	im	J	702	als	die	transalpinische	Insurrektion	Caesar	genötigt	hatte	Oberitalien	ganz	von	Truppen	zu	entblößen	Auch	die
sie	den	Liburniern	entrissen	hatten	diesen	wiederherauszugeben	sich	weigerten	ließ	Caesar	nach	der	Pharsalischen	Schlacht	gegen	sie	marschieren	aber	die	Römer
und	infolgedessen	ward	Dalmatien	für	einige	Zeit	ein	Herd	der	Caesar	feindlichen	Partei	und	wurde	hier	den	Feldherren	Caesars	von	den
vorliegenden	Tatsachen	war	Pompeius	unbestritten	der	erste	Feldherr	seiner	Zeit	Caesar	ein	gewandter	Parteiführer	und	Parteiredner	von	unleugbaren	Talenten	aber	ebenso
festgestellte	Plattheiten	wegen	obskurer	Heldentaten	am	Tajo	aufgebe	Offenbar	spielte	Caesar	in	dem	Bunde	nur	die	Rolle	des	Adjutanten	der	das
Vergleichung	der	Stellungen	wie	sie	Pompeius	durch	das	Gabinisch	Manilische	Caesar	durch	das	Vatinische	Gesetz	erhalten	hatten	lag	nahe	allein	sie
Vorteil	aus	Pompeius	gebot	fast	über	das	gesamte	Römische	Reich	Caesar	über	zwei	Provinzen	Pompeius	standen	die	Soldaten	und	die	Kassen
Soldaten	und	die	Kassen	des	Staats	beinahe	unbeschränkt	zur	Verfügung	Caesar	nur	die	ihm	angewiesenen	Summen	und	ein	Heer	von	24000
den	wichtigsten	Unternehmungen	zur	See	und	zu	Lande	betraut	worden	Caesar	ward	nach	Norden	gesandt	um	von	Oberitalien	aus	die	Hauptstadt
ist	ein	seltsames	Zusammentreffen	daß	in	denselben	Jahren	in	welchen	Caesar	jenseit	der	Alpen	ein	Werk	für	die	Ewigkeit	schuf	in
schlossen	diese	Freiheitsbestrebungen	den	Schacher	mit	Bürgerschaftsbeschlüssen	nicht	aus	wie	Caesar	hielt	auch	Caesars	Affe	für	seine	Mitbürger	Statthalterschaften	und	andere
ein	toller	Geselle	mit	des	Propheten	Mantel	und	Stab	die	Caesar	selbst	abgelegt	hatte	sich	noch	einmal	staffierte	und	noch	einmal
doch	diesmal	durch	die	Veränderung	seiner	Stellung	sowohl	Clodius	als	Caesar	gegenüber	gezwungen	aus	seiner	bisherigen	Passivität	herauszutreten	Die	verdrießliche	und
weit	wichtiger	war	die	Verwandlung	die	in	seinem	Verhältnis	zu	Caesar	stattgefunden	hatte	Wenn	von	den	beiden	verbündeten	Machthabern	Pompeius	in
in	der	übernommenen	Tätigkeit	vollkommen	bankerott	geworden	war	so	hatte	Caesar	aus	seiner	Kompetenz	etwas	zu	machen	gewußt	was	jede	Berechnung
hinter	sich	ließ	Ohne	wegen	der	Erlaubnis	viel	anzufragen	hatte	Caesar	durch	Aushebungen	in	seiner	großenteils	von	römischen	Bürgern	bewohnten	südlichen
Gabinisch	Manilischen	Gesetzen	dieser	gegen	ihn	gestanden	hatte	Jetzt	war	Caesar	der	Held	des	Tages	und	der	Herr	der	mächtigsten	römischen
Stellung	Caesars	für	Pompeius	eine	sehr	ernste	Gefahr	ebenwie	einst	Caesar	und	dessen	Verbündete	gegen	ihn	so	sah	jetzt	er	sich
Verbündete	gegen	ihn	so	sah	jetzt	er	sich	genötigt	gegen	Caesar	einen	militärischen	Rückhalt	zu	suchen	und	seine	stolze	Amtlosigkeit	beiseite
den	Herren	der	Straße	unbedingt	gehorchten	wie	durch	den	von	Caesar	energisch	terrorisierten	Senat	als	Vertreter	der	Koalition	in	Rom	und
Takt	auf	ihre	wahren	Urheber	zurückführte	und	die	Verschwägerung	zwischen	Caesar	und	Pompeius	erinnerten	mit	unerfreulicher	Deutlichkeit	an	monarchische	Ausweisungsdekrete	und
Monarchie	Von	dem	Augenblick	an	wo	dieses	begriff	daß	es	Caesar	nicht	um	eine	Modifikation	der	republikanischen	Verfassung	zu	tun	sei
besten	Männer	die	bisher	sich	zur	Popularpartei	gerechnet	und	in	Caesar	ihr	Haupt	verehrt	hatten	auf	die	entgegengesetzte	Seite	übergetreten	sein
ward	ein	äußerlich	anständiger	Mann	mit	ganz	verlorenem	Gesindel	mied	Caesar	sich	einzulassen	dort	oder	hier	zurückgewiesen	Dazu	kamen	die	ungeheuren
dort	oder	hier	zurückgewiesen	Dazu	kamen	die	ungeheuren	Bauten	die	Caesar	für	seine	Rechnung	in	der	Hauptstadt	ausführen	ließ	und	bei
den	Staat	beherrschenden	Männer	hatte	sich	verschoben	und	gelockert	seit	Caesar	übermächtig	neben	Pompeius	sich	gestellt	und	diesen	genötigt	hatte	um
Zwei	sich	unter	der	Einherrschaft	Allein	wenn	die	Nobilität	gegen	Caesar	dasselbe	Mittel	wandte	durch	das	dieser	seine	bisherigen	Siege	erfochten
kam	die	Majorität	desselben	noch	unter	dem	Bann	des	von	Caesar	erregten	Schreckens	Gehorsam	nahm	sie	den	Vorschlag	im	Prinzip	an
Ablehnung	gleichkommende	Abänderung	des	ursprünglichen	Planes	herbeiführten	die	Rücksicht	auf	Caesar	dem	in	Gallien	selbst	seinen	Kollegen	nicht	bloß	neben	sondern
Gesetz	über	das	Gebiet	von	Capua	und	die	übrigen	von	Caesar	als	Konsul	erlassenen	Gesetze	waren	von	ihnen	stets	als	nichtig
den	Augenblick	gekommen	um	den	Kampf	nicht	mit	Pompeius	gegen	Caesar	sondern	gegen	die	Tyrannis	überhaupt	zu	beginnen	Was	weiter	folgen
Kolonie	Capua	warf	die	Nobilität	den	Machthabern	den	Handschuh	hin	Caesar	obwohl	er	über	die	hauptstädtischen	Ereignisse	von	Tag	zu	Tag
mit	seinem	mächtigeren	Kollegen	das	Erforderliche	zu	verabreden	er	fand	Caesar	in	Ravenna	Von	da	aus	begaben	beide	sich	nach	Luca
repräsentiert	war	In	jeder	Hinsicht	stand	das	entscheidende	Wort	bei	Caesar	Er	benutzte	es	um	die	bestehende	Gesamtherrschaft	auf	einer	neuen
und	militärisch	wie	finanziell	angemessen	ausgestattet	werden	sollten	Dagegen	bedang	Caesar	sich	die	Verlängerung	seines	Kommandos	das	mit	dem	Jahre	700
sie	in	ihre	Statthalterschaften	abgingen	das	zweite	Konsulat	zugesagt	während	Caesar	es	sich	offen	hielt	gleich	nach	Beendigung	seiner	Statthalterschaft	im
Flüchtlings	welcher	kommt	bei	seinem	Gegner	Hilfe	zu	erbitten	Mochte	Caesar	ihn	zurückweisen	und	die	Koalition	als	gelöst	erklären	oder	auch
wie	so	politisch	vernichtet	Wenn	er	in	diesem	Fall	mit	Caesar	nicht	brach	so	war	er	der	machtlose	Schutzbefohlene	seines	Verbündeten
er	der	machtlose	Schutzbefohlene	seines	Verbündeten	Wenn	er	dagegen	mit	Caesar	brach	und	was	nicht	gerade	wahrscheinlich	war	noch	jetzt	eine
letzten	Augenblick	abgeschlossene	Bündnis	der	Gegner	so	wenig	furchtbar	daß	Caesar	schwerlich	um	dies	abzuwenden	sich	zu	jenen	Konzessionen	verstanden	hat
zu	jenen	Konzessionen	verstanden	hat	Eine	ernstliche	Rivalität	des	Crassus	Caesar	gegenüber	war	vollends	unmöglich	Es	ist	schwer	zu	sagen	welche
war	vollends	unmöglich	Es	ist	schwer	zu	sagen	welche	Motive	Caesar	bestimmten	seine	überlegene	Stellung	ohne	Not	aufzugeben	und	was	er
694	versagt	und	dieser	seitdem	in	der	offenbaren	Absicht	gegen	Caesar	gerüstet	zu	sein	auf	verschiedenen	Wegen	ohne	ja	gegen	Caesars
nur	als	Gegengewicht	gegen	Pompeius	neue	Macht	Allein	nichtsdestoweniger	verlor	Caesar	unendlich	indem	sein	Rival	für	seine	bisherige	Machtlosigkeit	ein	bedeutendes
bisherige	Machtlosigkeit	ein	bedeutendes	Kommando	eintauschte	Es	ist	möglich	daß	Caesar	sich	seiner	Soldaten	noch	nicht	hinreichend	Herr	fühlte	um	sie
bei	Pompeius	und	es	wäre	dies	höchstens	ein	Grund	für	Caesar	gewesen	nicht	offen	mit	Pompeius	zu	brechen	um	nicht	durch
zugestand	Rein	persönliche	Motive	mochten	mitwirken	es	kann	sein	daß	Caesar	sich	erinnerte	einstmals	in	gleicher	Machtlosigkeit	Pompeius	gegenüber	gestanden	zu
vom	Untergang	gerettet	worden	zu	sein	es	ist	wahrscheinlich	daß	Caesar	sich	scheute	das	Herz	seiner	geliebten	und	ihren	Gemahl	aufrichtig
Allein	die	entscheidende	Ursache	war	unzweifelhaft	die	Rücksicht	auf	Gallien	Caesar	betrachtete	anders	als	seine	Biographen	die	Unterwerfung	Galliens	nicht	als
zu	werden	Es	war	das	ein	arger	politischer	Fehler	wenn	Caesar	nichts	wollte	als	möglichst	rasch	König	von	Rom	werden	allein
J	706	hinausschob	Allein	als	Staatsmann	wie	als	Feldherr	war	Caesar	ein	überverwegener	Spieler	der	sich	selber	vertrauend	wie	seine	Gegner
gar	nichts	vorgesehen	Keinem	schien	es	beigefallen	zu	sein	daß	Caesar	möglicherweise	sich	zur	Wehr	setzen	daß	nun	gar	Pompeius	und
der	Julischen	Gesetze	war	nicht	weiter	die	Rede	die	von	Caesar	auf	eigene	Hand	errichteten	Legionen	wurden	durch	Beschluß	des	Senats
Staatskasse	übernommen	die	Versuche	bei	der	Regulierung	der	nächsten	Konsularprovinzen	Caesar	beide	Gallien	oder	doch	das	eine	derselben	hinwegzudekretieren	wurden	von
Behörden	nicht	bedürfe	um	ihre	Truppen	beliebig	zu	vermehren	hatte	Caesar	bereits	hinreichend	dargetan	ebensowenig	trugen	sie	Bedenken	ihre	Truppen	sich
Bedenken	ihre	Truppen	sich	untereinander	zu	borgen	wie	zum	Beispiel	Caesar	von	Pompeius	für	den	Gallischen	Crassus	von	Caesar	für	den
zum	Beispiel	Caesar	von	Pompeius	für	den	Gallischen	Crassus	von	Caesar	für	den	Parthischen	Krieg	solche	kollegialische	Unterstützung	empfing	Die	Transpadaner
der	bestehenden	Verfassung	nur	das	latinische	Recht	zustand	wurden	von	Caesar	während	seiner	Verwaltung	tatsächlich	als	römische	Vollbürger	behandelt	59	Wenn
Gebiete	durch	eine	Senats	kommission	beschafft	worden	war	so	organisierte	Caesar	seine	ausgedehnten	gallischen	Eroberungen	durchaus	nach	eigenem	Ermessen	und	gründete
angewiesen	worden	ihn	bis	weiter	in	Ruhe	zu	lassen	aber	Caesar	ließ	ebensowenig	um	Ciceros	willen	den	Clodius	fallen	wie	den
und	daß	er	im	Senat	den	Antrag	stellte	den	Prokonsul	Caesar	wegen	seines	treulosen	Benehmens	gegen	die	Usipeten	und	Tencterer	diesen
auf	Urlaub	entlassen	um	an	den	Abstimmungen	in	Rom	teilzunehmen	Caesar	pflegte	selbst	von	Oberitalien	aus	in	möglichster	Nähe	die	Wahlbewegungen
Macht	zu	gebrauchen	und	seine	Klienten	so	zu	vertreten	wie	Caesar	die	seinigen	vertrat	Ende	700	fanden	die	Geschwornen	den	Gabinius
Ton	Sie	ist	voll	von	grimmigem	Hohn	gegen	den	großen	Caesar	den	einzigen	Feldherrn	gegen	den	liebevollen	Schwiegervater	und	Schwiegersohn	welche
wie	durch	Machtbefehl	sie	zu	unterdrücken	Soweit	er	konnte	versuchte	Caesar	vielmehr	die	namhaftesten	Schriftsteller	persönlich	zu	gewinnen	Schon	Cicero	hatte
Schon	Cicero	hatte	die	rücksichtsvolle	Behandlung	die	er	vorzugsweise	von	Caesar	erfuhr	zum	guten	Teil	seinem	literarischen	Ruf	zu	danken	aber
hatte	ward	von	demselben	mit	der	schmeichelhaftesten	Auszeichnung	behandelt	Ja	Caesar	war	genialisch	genug	um	seinen	literarischen	Gegnern	auf	ihr	eigenes
tüchtigen	Elemente	der	Literatur	waren	und	blieben	antimonarchisch	und	wenn	Caesar	selbst	sich	auf	dieses	Gebiet	wagen	durfte	ohne	zu	scheitern
ohne	eigentlich	mitzuzählen	Er	diente	den	wirklichen	Machthabern	Pompeius	und	Caesar	als	Gleichgewichtstein	oder	genauer	gesagt	er	fiel	in	Caesars	Wagschale
so	ausgedehnten	Zugeständnissen	auch	ferner	im	Übergewicht	zu	bleiben	gab	Caesar	seinem	alten	Verbündeten	Crassus	Gelegenheit	durch	den	Parthischen	Krieg	ebendahin
durch	den	Parthischen	Krieg	ebendahin	in	Syrien	zu	gelangen	wohin	Caesar	durch	den	keltischen	in	Gallien	gelangt	war	Es	war	schwer
noch	die	des	Ostens	einzutun	Feldherrnmacht	und	Feldherrnruhm	rasch	wie	Caesar	und	mühelos	wie	Pompeius	zu	erjagen	Er	fand	den	Parthischen
Sohn	Publius	der	mit	der	größten	Auszeichnung	in	Gallien	unter	Caesar	gefochten	hatte	und	von	diesem	an	der	Spitze	einer	keltischen
verwenden	Nachdem	auf	der	Zusammenkunft	von	Luca	im	April	698	Caesar	sich	Pompeius	gegenüber	zu	ansehnlichen	Konzessionen	verstanden	und	die	Machthaber
gegenseitig	sich	ohne	Hinterhalt	als	gleichberechtigt	anzuerkennen	Daß	dies	bei	Caesar	insofern	der	Fall	war	als	er	um	den	Preis	der
dumpfen	und	trägen	Natur	niemals	recht	sich	dazu	verstanden	hatte	Caesar	neben	sich	gelten	zu	lassen	so	ist	doch	die	Absicht
persönliche	Verhältnis	zwischen	ihrem	Vater	und	ihrem	Gemahl	gelöst	war	Caesar	versuchte	die	vom	Schicksal	getrennten	verwandtschaftlichen	Bande	wiederherzustellen	er	warb
vorläufig	noch	ein	kollegialisches	Einvernehmen	bestehen	Die	Ursache	war	daß	Caesar	nicht	geradezu	das	Verhältnis	lösen	wollte	bevor	Galliens	Unterwerfung	eine
700	eine	seiner	auf	Urlaub	entlassenen	italienischen	Legionen	leihweise	an	Caesar	andrerseits	gewährte	Caesar	Pompeius	seine	Einwilligung	und	seine	moralische	Unterstützung
auf	Urlaub	entlassenen	italienischen	Legionen	leihweise	an	Caesar	andrerseits	gewährte	Caesar	Pompeius	seine	Einwilligung	und	seine	moralische	Unterstützung	bei	den	Repressivmaßregeln
seinen	Namen	abgeleistet	hatte	faßte	er	den	Entschluß	baldmöglichst	mit	Caesar	förmlich	zu	brechen	und	die	Absicht	trat	auch	klar	genug
Pompeius	sich	zum	Kollegen	im	Konsulat	nicht	seinen	früheren	Schwiegervater	Caesar	erkor	wie	es	der	Lage	der	Sache	entsprach	und	vielfach
eine	ansehnliche	feste	Summe	auswerfen	ließ	nicht	nur	ohne	für	Caesar	die	gleiche	Verlängerung	des	Kommandos	und	die	gleiche	Geldbewilligung	zu
stürzen	Der	Augenblick	konnte	nicht	günstiger	sein	Nur	darum	hatte	Caesar	in	Luca	Pompeius	so	viel	eingeräumt	weil	Crassus	und	dessen
Zeit	mit	Pompeius	aufs	tiefste	verfeindet	und	fast	ebensolange	mit	Caesar	politisch	und	persönlich	verbündet	war	und	der	nach	seiner	Eigentümlichkeit
würde	des	neuen	Königs	von	Rom	Bankier	zu	sein	durfte	Caesar	überhaupt	zählen	und	auf	keinen	Fall	besorgen	ihn	sich	gegenüber
Feldherr	in	Syrien	zu	Grunde	gingen	war	darum	auch	für	Caesar	ein	furchtbar	schwerer	Schlag	Wenige	Monate	später	loderte	in	Gallien
gewaltiger	empor	als	je	und	trat	zum	erstenmal	hier	gegen	Caesar	ein	ebenbürtiger	Gegner	in	dem	Arvernerkönig	Vercingetorix	auf	Wieder	einmal
mögen	wenn	er	jetzt	statt	in	weite	Ferne	hinein	gegen	Caesar	zu	intriguieren	kurzweg	die	Bürgerschaft	oder	den	Senat	zwang	Caesar
Caesar	zu	intriguieren	kurzweg	die	Bürgerschaft	oder	den	Senat	zwang	Caesar	sofort	aus	Gallien	abzurufen	Aber	Pompeius	hat	es	nie	verstanden
und	schon	im	Frühjahr	703	sprach	er	seine	Absicht	mit	Caesar	zu	brechen	unverhohlen	aus	aber	er	brach	nicht	und	ließ
Kampf	um	den	Besitz	der	Krone	Roms	zwischen	Pompeius	und	Caesar	Aber	keiner	der	Prätendenten	fand	seine	Rechnung	dabei	die	rechte
Generale	und	wenn	auch	für	den	Augenblick	sowohl	Pompeius	wie	Caesar	offiziell	sich	zu	der	sogenannten	Popularpartei	rechneten	so	konnte	es
rechneten	so	konnte	es	doch	keinen	Augenblick	zweifelhaft	sein	daß	Caesar	das	Volk	und	den	demokratischen	Fortschritt	Pompeius	die	Aristokratie	und
Aristokratie	und	die	legitime	Verfassung	auf	sein	Panier	schreiben	werde	Caesar	hatte	keine	Wahl	Er	war	von	Haus	aus	und	sehr
nicht	für	den	König	Pompeius	aber	doch	gegen	den	König	Caesar	fechten	zu	helfen	Hierzu	kam	ein	anderes	wenigstens	ebenso	wichtiges
reisefertig	machte	die	legitime	Regierungsbehörde	das	heißt	der	Senat	mit	Caesar	brechen	ihm	den	Krieg	erklären	und	mit	dessen	Führung	Pompeius
der	Hand	gab	wann	und	wie	es	ihm	gefiel	gegen	Caesar	loszuschlagen	und	in	diesem	entscheidenden	Punkte	sich	abhängig	machte	von
sich	zu	der	oligarchischen	Verfassung	bekannte	und	für	sie	gegen	Caesar	zu	streiten	sich	erbot	so	konnte	und	mußte	die	republikanische
allem	war	war	es	ihm	doch	auch	keineswegs	so	wie	Caesar	zum	deutlichen	und	sicheren	Bewußtsein	gekommen	daß	es	das	erste
Feldherren	heran	und	es	konnte	dann	nach	dem	Siege	über	Caesar	unter	günstigeren	Aussichten	dazu	geschritten	werden	nicht	bloß	einen	der
Männer	der	Ordnung	zu	gewinnen	wie	sie	für	den	Demokraten	Caesar	beleidigend	waren	Andrerseits	hatten	auch	Cato	und	seine	Getreuen	den
und	strenger	Aristokrat	eben	der	rechte	Mann	um	wenn	mit	Caesar	der	Krieg	begonnen	werden	sollte	denselben	zu	erklären	Wie	die
nötigenfalls	mit	den	Waffen	zu	erzwingen	Allein	ein	Mann	wie	Caesar	in	dem	der	Offizier	durchaus	dem	Staatsmann	untergeordnet	war	konnte
allerdings	wahrscheinlich	war	schließlich	die	Waffen	entscheiden	so	verfügte	dann	Caesar	als	Konsul	in	Rom	über	die	gehorsame	Senatsmajorität	und	konnte
Planes	davon	ab	daß	Pompeius	gutmütig	genug	war	jetzt	noch	Caesar	zu	dem	ihm	in	Luca	zugesicherten	Konsulat	für	706	gelangen
zu	lassen	aber	selbst	wenn	er	fehlschlug	war	es	für	Caesar	immer	noch	nützlich	die	größte	Nachgiebigkeit	tatsächlich	und	wiederholt	zu
